,country,sector,gas,emissions_quantity,year
2357,KGZ,oil-and-gas-production-and-transport,co2,10030.53904,2020
2358,KGZ,oil-and-gas-production-and-transport,ch4,271.209377,2020
2359,KGZ,oil-and-gas-production-and-transport,co2e_100yr,18112.57847,2020
2360,KGZ,oil-and-gas-production-and-transport,co2e_20yr,35266.50379,2020
2361,KWT,oil-and-gas-production-and-transport,co2,22875896.48,2020
2362,KWT,oil-and-gas-production-and-transport,ch4,579296.0541,2020
2363,KWT,oil-and-gas-production-and-transport,co2e_100yr,40138918.89,2020
2364,KWT,oil-and-gas-production-and-transport,co2e_20yr,75068927.93,2020
2365,LBY,oil-and-gas-production-and-transport,co2,8390716.905,2020
2366,LBY,oil-and-gas-production-and-transport,ch4,307396.6491,2020
2367,LBY,oil-and-gas-production-and-transport,co2e_100yr,17551137.05,2020
2368,LBY,oil-and-gas-production-and-transport,co2e_20yr,35834369.55,2020
2369,MAR,oil-and-gas-production-and-transport,co2,11675.58326,2020
2370,MAR,oil-and-gas-production-and-transport,ch4,821.7816508,2020
2371,MAR,oil-and-gas-production-and-transport,co2e_100yr,36164.67645,2020
2372,MAR,oil-and-gas-production-and-transport,co2e_20yr,83014.58787,2020
2373,MEX,oil-and-gas-production-and-transport,co2,30851624.97,2020
2374,MEX,oil-and-gas-production-and-transport,ch4,775486.4208,2020
2375,MEX,oil-and-gas-production-and-transport,co2e_100yr,53961120.31,2020
2376,MEX,oil-and-gas-production-and-transport,co2e_20yr,100203483.5,2020
2377,KAZ,oil-and-gas-production-and-transport,co2,39908930.24,2020
2378,KAZ,oil-and-gas-production-and-transport,ch4,1019327.136,2020
2379,KAZ,oil-and-gas-production-and-transport,co2e_100yr,70284878.88,2020
2380,KAZ,oil-and-gas-production-and-transport,co2e_20yr,134931869.0,2020
2381,MDG,oil-and-gas-production-and-transport,co2,16305.56963,2020
2382,MDG,oil-and-gas-production-and-transport,ch4,100.3021997,2020
2383,MDG,oil-and-gas-production-and-transport,co2e_100yr,19294.57518,2020
2384,MDG,oil-and-gas-production-and-transport,co2e_20yr,25283.78097,2020
2385,MMR,oil-and-gas-production-and-transport,co2,2104848.744,2020
2386,MMR,oil-and-gas-production-and-transport,ch4,138867.9351,2020
2387,MMR,oil-and-gas-production-and-transport,co2e_100yr,6243113.208,2020
2388,MMR,oil-and-gas-production-and-transport,co2e_20yr,14039611.77,2020
2389,MOZ,oil-and-gas-production-and-transport,co2,726317.8061,2020
2390,MOZ,oil-and-gas-production-and-transport,ch4,38217.12987,2020
2391,MOZ,oil-and-gas-production-and-transport,co2e_100yr,1865188.276,2020
2392,MOZ,oil-and-gas-production-and-transport,co2e_20yr,4033365.728,2020
2393,NZL,oil-and-gas-production-and-transport,co2,888628.1955,2020
2394,NZL,oil-and-gas-production-and-transport,ch4,42850.23283,2020
2395,NZL,oil-and-gas-production-and-transport,co2e_100yr,2165565.134,2020
2396,NZL,oil-and-gas-production-and-transport,co2e_20yr,4928356.115,2020
2397,OMN,oil-and-gas-production-and-transport,co2,21501991.11,2020
2398,OMN,oil-and-gas-production-and-transport,ch4,675665.7909,2020
2399,OMN,oil-and-gas-production-and-transport,co2e_100yr,41636831.68,2020
2400,OMN,oil-and-gas-production-and-transport,co2e_20yr,82952762.21,2020
2401,PAK,oil-and-gas-production-and-transport,co2,6958574.789,2020
2402,PAK,oil-and-gas-production-and-transport,ch4,355690.6437,2020
2403,PAK,oil-and-gas-production-and-transport,co2e_100yr,17558155.97,2020
2404,PAK,oil-and-gas-production-and-transport,co2e_20yr,37889297.03,2020
2405,PER,oil-and-gas-production-and-transport,co2,4972654.091,2020
2406,PER,oil-and-gas-production-and-transport,ch4,132323.7048,2020
2407,PER,oil-and-gas-production-and-transport,co2e_100yr,8915900.494,2020
2408,PER,oil-and-gas-production-and-transport,co2e_20yr,18260701.91,2020
2409,PHL,oil-and-gas-production-and-transport,co2,661094.0422,2020
2410,PHL,oil-and-gas-production-and-transport,ch4,37538.16557,2020
2411,MYS,oil-and-gas-production-and-transport,co2,87678712.83,2020
2412,MYS,oil-and-gas-production-and-transport,ch4,680642.5533,2020
2413,MYS,oil-and-gas-production-and-transport,co2e_100yr,107961860.9,2020
2414,MYS,oil-and-gas-production-and-transport,co2e_20yr,149969875.7,2020
2415,NGA,oil-and-gas-production-and-transport,co2,35153983.45,2020
2416,NGA,oil-and-gas-production-and-transport,ch4,1107038.195,2020
2417,NGA,oil-and-gas-production-and-transport,co2e_100yr,68143721.66,2020
2418,NGA,oil-and-gas-production-and-transport,co2e_20yr,134796379.7,2020
2419,NLD,oil-and-gas-production-and-transport,co2,4130011.662,2020
2420,NLD,oil-and-gas-production-and-transport,ch4,217676.6416,2020
2421,NOR,oil-and-gas-production-and-transport,co2,32651723.98,2020
2422,NOR,oil-and-gas-production-and-transport,ch4,1465253.351,2020
2423,NOR,oil-and-gas-production-and-transport,co2e_100yr,76316273.84,2020
2424,NOR,oil-and-gas-production-and-transport,co2e_20yr,167571815.2,2020
2425,PHL,oil-and-gas-production-and-transport,co2e_100yr,1779731.376,2020
2426,PHL,oil-and-gas-production-and-transport,co2e_20yr,4028445.146,2020
2427,PNG,oil-and-gas-production-and-transport,co2,5226287.064,2020
2428,PNG,oil-and-gas-production-and-transport,ch4,128170.7346,2020
2429,PNG,oil-and-gas-production-and-transport,co2e_100yr,9045774.955,2020
2430,PNG,oil-and-gas-production-and-transport,co2e_20yr,16897522.05,2020
2431,PRK,oil-and-gas-production-and-transport,co2,127606.003,2020
2432,PRK,oil-and-gas-production-and-transport,ch4,6316.070666,2020
2433,PRK,oil-and-gas-production-and-transport,co2e_100yr,315824.9089,2020
2434,PRK,oil-and-gas-production-and-transport,co2e_20yr,690163.3979,2020
2435,QAT,oil-and-gas-production-and-transport,co2,61172136.15,2020
2436,QAT,oil-and-gas-production-and-transport,ch4,1594003.318,2020
2437,QAT,oil-and-gas-production-and-transport,co2e_100yr,108673435.0,2020
2438,QAT,oil-and-gas-production-and-transport,co2e_20yr,215248537.0,2020
2439,SRB,oil-and-gas-production-and-transport,co2,283919.0608,2020
2440,SRB,oil-and-gas-production-and-transport,ch4,7516.546154,2020
2441,SRB,oil-and-gas-production-and-transport,co2e_100yr,507912.1362,2020
2442,SRB,oil-and-gas-production-and-transport,co2e_20yr,987021.8857,2020
2443,SSD,oil-and-gas-production-and-transport,co2,2237052.779,2020
2444,SSD,oil-and-gas-production-and-transport,ch4,72863.52839,2020
2445,SSD,oil-and-gas-production-and-transport,co2e_100yr,4408385.925,2020
2446,SSD,oil-and-gas-production-and-transport,co2e_20yr,8651597.738,2020
2447,SUR,oil-and-gas-production-and-transport,co2,196369.7403,2020
2448,SUR,oil-and-gas-production-and-transport,ch4,6444.830097,2020
2449,SUR,oil-and-gas-production-and-transport,co2e_100yr,388425.6772,2020
2450,SUR,oil-and-gas-production-and-transport,co2e_20yr,772283.9574,2020
2451,SVN,oil-and-gas-production-and-transport,co2,331.5502815,2020
2452,SVN,oil-and-gas-production-and-transport,ch4,30.80151114,2020
2453,SVN,oil-and-gas-production-and-transport,co2e_100yr,1249.435314,2020
2454,RUS,oil-and-gas-production-and-transport,co2,583222824.0,2020
2455,RUS,oil-and-gas-production-and-transport,ch4,17274554.73,2020
2456,RUS,oil-and-gas-production-and-transport,co2e_100yr,1098004555.0,2020
2457,RUS,oil-and-gas-production-and-transport,co2e_20yr,2185740638.0,2020
2458,SAU,oil-and-gas-production-and-transport,co2,82960961.64,2020
2459,SAU,oil-and-gas-production-and-transport,ch4,2611418.1,2020
2460,SAU,oil-and-gas-production-and-transport,co2e_100yr,160781221.0,2020
2461,SAU,oil-and-gas-production-and-transport,co2e_20yr,321138830.5,2020
2462,SEN,oil-and-gas-production-and-transport,co2,1766.809269,2020
2463,SEN,oil-and-gas-production-and-transport,ch4,117.2034393,2020
2464,SEN,oil-and-gas-production-and-transport,co2e_100yr,5259.471761,2020
2465,SEN,oil-and-gas-production-and-transport,co2e_20yr,12187.1846,2020
2466,SVN,oil-and-gas-production-and-transport,co2e_20yr,2974.45179,2020
2467,TCD,oil-and-gas-production-and-transport,co2,1428307.741,2020
2468,TCD,oil-and-gas-production-and-transport,ch4,56884.81304,2020
2469,TCD,oil-and-gas-production-and-transport,co2e_100yr,3123475.169,2020
2470,TCD,oil-and-gas-production-and-transport,co2e_20yr,6403003.21,2020
2471,TKM,oil-and-gas-production-and-transport,co2,79655284.66,2020
2472,TKM,oil-and-gas-production-and-transport,ch4,2716222.595,2020
2473,TKM,oil-and-gas-production-and-transport,co2e_100yr,160598718.0,2020
2474,TKM,oil-and-gas-production-and-transport,co2e_20yr,326721132.7,2020
2475,TLS,oil-and-gas-production-and-transport,co2,1593513.885,2020
2476,TLS,oil-and-gas-production-and-transport,ch4,45034.77942,2020
2477,TLS,oil-and-gas-production-and-transport,co2e_100yr,2935550.311,2020
2478,TLS,oil-and-gas-production-and-transport,co2e_20yr,5687956.542,2020
2479,TTO,oil-and-gas-production-and-transport,co2,8860855.301,2020
2480,TTO,oil-and-gas-production-and-transport,ch4,275200.6593,2020
2481,TTO,oil-and-gas-production-and-transport,co2e_100yr,17061834.95,2020
2482,TTO,oil-and-gas-production-and-transport,co2e_20yr,32921396.02,2020
2483,TUN,oil-and-gas-production-and-transport,co2,852274.7024,2020
2484,TUN,oil-and-gas-production-and-transport,ch4,35887.7432,2020
2485,TUN,oil-and-gas-production-and-transport,co2e_100yr,1921729.45,2020
2486,TUN,oil-and-gas-production-and-transport,co2e_20yr,4205560.883,2020
2487,TZA,oil-and-gas-production-and-transport,co2,220849.238,2020
2488,TZA,oil-and-gas-production-and-transport,ch4,13519.18306,2020
2489,TZA,oil-and-gas-production-and-transport,co2e_100yr,623720.8933,2020
2490,TZA,oil-and-gas-production-and-transport,co2e_20yr,1384294.109,2020
2491,UKR,oil-and-gas-production-and-transport,co2,4330775.911,2020
2492,UKR,oil-and-gas-production-and-transport,ch4,200583.9776,2020
2493,UKR,oil-and-gas-production-and-transport,co2e_100yr,10308178.44,2020
2494,UKR,oil-and-gas-production-and-transport,co2e_20yr,21900264.5,2020
2495,THA,oil-and-gas-production-and-transport,co2,28577992.12,2020
2496,THA,oil-and-gas-production-and-transport,ch4,297187.0691,2020
2497,THA,oil-and-gas-production-and-transport,co2e_100yr,37434166.78,2020
2498,THA,oil-and-gas-production-and-transport,co2e_20yr,56144207.04,2020
2499,UZB,oil-and-gas-production-and-transport,co2,9812955.679,2020
2500,UZB,oil-and-gas-production-and-transport,ch4,460937.9952,2020
2501,USA,oil-and-gas-production-and-transport,co2,468857174.2,2020
2502,USA,oil-and-gas-production-and-transport,ch4,17410763.94,2020
2503,USA,oil-and-gas-production-and-transport,co2e_100yr,987697939.5,2020
2504,USA,oil-and-gas-production-and-transport,co2e_20yr,2057452213.0,2020
2505,VNM,oil-and-gas-production-and-transport,co2,4214472.168,2020
2506,VNM,oil-and-gas-production-and-transport,ch4,147422.4074,2020
2507,VNM,oil-and-gas-production-and-transport,co2e_100yr,8607659.908,2020
2508,VNM,oil-and-gas-production-and-transport,co2e_20yr,17491870.11,2020
2509,YEM,oil-and-gas-production-and-transport,co2,2361698.461,2020
2510,YEM,oil-and-gas-production-and-transport,ch4,108777.1199,2020
2511,YEM,oil-and-gas-production-and-transport,co2e_100yr,5603256.633,2020
2512,YEM,oil-and-gas-production-and-transport,co2e_20yr,11609062.38,2020
2513,AGO,oil-and-gas-production-and-transport,co2,13136165.56,2021
2514,AGO,oil-and-gas-production-and-transport,ch4,507831.9177,2021
2515,AGO,oil-and-gas-production-and-transport,co2e_100yr,28269556.71,2021
2516,AGO,oil-and-gas-production-and-transport,co2e_20yr,58007927.58,2021
2517,ALB,oil-and-gas-production-and-transport,co2,229970.9202,2021
2518,ALB,oil-and-gas-production-and-transport,ch4,4196.300699,2021
2519,ALB,oil-and-gas-production-and-transport,co2e_100yr,355020.6811,2021
2520,ALB,oil-and-gas-production-and-transport,co2e_20yr,650830.5573,2021
2521,ARG,oil-and-gas-production-and-transport,co2,39169475.02,2021
2522,ARG,oil-and-gas-production-and-transport,ch4,670825.3101,2021
2523,ARG,oil-and-gas-production-and-transport,co2e_100yr,59160069.26,2021
2524,ARG,oil-and-gas-production-and-transport,co2e_20yr,106569116.0,2021
2525,AZE,oil-and-gas-production-and-transport,co2,18018176.26,2021
2526,AZE,oil-and-gas-production-and-transport,ch4,473068.2084,2021
2527,AZE,oil-and-gas-production-and-transport,co2e_100yr,32115608.87,2021
2528,AZE,oil-and-gas-production-and-transport,co2e_20yr,63798922.64,2021
2529,BGD,oil-and-gas-production-and-transport,co2,2422363.74,2021
2530,BGD,oil-and-gas-production-and-transport,ch4,174654.3322,2021
2531,VEN,oil-and-gas-production-and-transport,ch4,963848.1646,2020
2532,VEN,oil-and-gas-production-and-transport,co2e_100yr,83676676.89,2020
2533,VEN,oil-and-gas-production-and-transport,co2e_20yr,139140703.1,2020
2534,ARE,oil-and-gas-production-and-transport,co2,52445723.21,2021
2535,ARE,oil-and-gas-production-and-transport,ch4,1310721.372,2021
2536,ARE,oil-and-gas-production-and-transport,co2e_100yr,91505220.1,2021
2537,ARE,oil-and-gas-production-and-transport,co2e_20yr,182845642.0,2021
2538,AUS,oil-and-gas-production-and-transport,co2,56612111.72,2021
2539,AUS,oil-and-gas-production-and-transport,ch4,1438038.311,2021
2540,AUS,oil-and-gas-production-and-transport,co2e_100yr,99465653.39,2021
2541,AUS,oil-and-gas-production-and-transport,co2e_20yr,185691930.2,2021
2542,BGD,oil-and-gas-production-and-transport,co2e_100yr,7627062.84,2021
2543,BGD,oil-and-gas-production-and-transport,co2e_20yr,17566241.3,2021
2544,BGR,oil-and-gas-production-and-transport,co2,7949.439854,2021
2545,BGR,oil-and-gas-production-and-transport,ch4,219.2643592,2021
2546,BGR,oil-and-gas-production-and-transport,co2e_100yr,14483.51776,2021
2547,BGR,oil-and-gas-production-and-transport,co2e_20yr,28084.19245,2021
2548,BHR,oil-and-gas-production-and-transport,co2,5606838.61,2021
2549,BHR,oil-and-gas-production-and-transport,ch4,138444.219,2021
2550,BHR,oil-and-gas-production-and-transport,co2e_100yr,9732476.337,2021
2551,BHR,oil-and-gas-production-and-transport,co2e_20yr,18175744.14,2021
2552,BLZ,oil-and-gas-production-and-transport,co2,14720.95601,2021
2553,BLZ,oil-and-gas-production-and-transport,ch4,582.2167245,2021
2554,BLZ,oil-and-gas-production-and-transport,co2e_100yr,32071.0144,2021
2555,BLZ,oil-and-gas-production-and-transport,co2e_20yr,65933.34746,2021
2556,BOL,oil-and-gas-production-and-transport,co2,5400531.637,2021
2557,BOL,oil-and-gas-production-and-transport,ch4,174419.462,2021
2558,BOL,oil-and-gas-production-and-transport,co2e_100yr,10598231.6,2021
2559,BOL,oil-and-gas-production-and-transport,co2e_20yr,21644866.3,2021
2560,BRA,oil-and-gas-production-and-transport,co2,26963071.83,2021
2561,BRA,oil-and-gas-production-and-transport,ch4,747404.4903,2021
2562,BRA,oil-and-gas-production-and-transport,co2e_100yr,49235725.64,2021
2563,BRA,oil-and-gas-production-and-transport,co2e_20yr,95380854.9,2021
2564,BRB,oil-and-gas-production-and-transport,co2,11610.19894,2021
2565,BRB,oil-and-gas-production-and-transport,ch4,386.1367998,2021
2566,BRB,oil-and-gas-production-and-transport,co2e_100yr,23117.07558,2021
2567,BRB,oil-and-gas-production-and-transport,co2e_20yr,46277.95053,2021
2568,CHL,oil-and-gas-production-and-transport,co2,741783.0092,2021
2569,CHL,oil-and-gas-production-and-transport,ch4,17795.30162,2021
2570,CHL,oil-and-gas-production-and-transport,co2e_100yr,1272082.998,2021
2571,CHL,oil-and-gas-production-and-transport,co2e_20yr,2407905.214,2021
2572,CIV,oil-and-gas-production-and-transport,co2,391054.2061,2021
2573,CIV,oil-and-gas-production-and-transport,ch4,21868.62587,2021
2574,CIV,oil-and-gas-production-and-transport,co2e_100yr,1042739.257,2021
2575,CIV,oil-and-gas-production-and-transport,co2e_20yr,2304007.403,2021
2576,CAN,oil-and-gas-production-and-transport,co2,320015597.6,2021
2577,CAN,oil-and-gas-production-and-transport,ch4,2875753.012,2021
2578,CAN,oil-and-gas-production-and-transport,co2e_100yr,405713037.4,2021
2579,CAN,oil-and-gas-production-and-transport,co2e_20yr,601715985.5,2021
2580,CHN,oil-and-gas-production-and-transport,co2,300433897.1,2021
2581,CHN,oil-and-gas-production-and-transport,ch4,3557744.726,2021
2582,CHN,oil-and-gas-production-and-transport,co2e_100yr,406454689.9,2021
2583,CHN,oil-and-gas-production-and-transport,co2e_20yr,622368053.0,2021
2584,CMR,oil-and-gas-production-and-transport,co2,2751283.995,2021
2585,CMR,oil-and-gas-production-and-transport,ch4,88226.96015,2021
2586,CMR,oil-and-gas-production-and-transport,co2e_100yr,5380447.408,2021
2587,CMR,oil-and-gas-production-and-transport,co2e_20yr,10370118.19,2021
2588,COD,oil-and-gas-production-and-transport,co2,376335.6519,2021
2589,COD,oil-and-gas-production-and-transport,ch4,13811.3724,2021
2590,COD,oil-and-gas-production-and-transport,co2e_100yr,787914.5494,2021
2591,COD,oil-and-gas-production-and-transport,co2e_20yr,1586155.706,2021
2592,COG,oil-and-gas-production-and-transport,co2,4985993.936,2021
2593,COG,oil-and-gas-production-and-transport,ch4,213357.7497,2021
2594,COG,oil-and-gas-production-and-transport,co2e_100yr,11344054.88,2021
2595,COG,oil-and-gas-production-and-transport,co2e_20yr,23480933.92,2021
2596,COL,oil-and-gas-production-and-transport,co2,22978046.93,2021
2597,COL,oil-and-gas-production-and-transport,ch4,319540.1247,2021
2598,COL,oil-and-gas-production-and-transport,co2e_100yr,32500342.64,2021
2599,COL,oil-and-gas-production-and-transport,co2e_20yr,53142584.3,2021
2600,CUB,oil-and-gas-production-and-transport,co2,1579726.368,2021
2601,CUB,oil-and-gas-production-and-transport,ch4,12952.16713,2021
2602,CUB,oil-and-gas-production-and-transport,co2e_100yr,1965700.948,2021
2603,CUB,oil-and-gas-production-and-transport,co2e_20yr,2751677.838,2021
2604,DEU,oil-and-gas-production-and-transport,co2,701416.0451,2021
2605,DEU,oil-and-gas-production-and-transport,ch4,57821.17766,2021
2606,DEU,oil-and-gas-production-and-transport,co2e_100yr,2424487.139,2021
2607,DEU,oil-and-gas-production-and-transport,co2e_20yr,5642734.535,2021
2608,DNK,oil-and-gas-production-and-transport,co2,671173.4025,2021
2609,DNK,oil-and-gas-production-and-transport,ch4,27762.37873,2021
2610,DNK,oil-and-gas-production-and-transport,co2e_100yr,1498492.289,2021
2611,DNK,oil-and-gas-production-and-transport,co2e_20yr,3177876.15,2021
2612,DZA,oil-and-gas-production-and-transport,co2,57568852.8,2021
2613,DZA,oil-and-gas-production-and-transport,ch4,4231097.831,2021
2614,DZA,oil-and-gas-production-and-transport,co2e_100yr,183655568.2,2021
2615,DZA,oil-and-gas-production-and-transport,co2e_20yr,427640447.6,2021
2616,ECU,oil-and-gas-production-and-transport,co2,7335543.464,2021
2617,ECU,oil-and-gas-production-and-transport,ch4,244557.8323,2021
2618,ECU,oil-and-gas-production-and-transport,co2e_100yr,14623366.87,2021
2619,ECU,oil-and-gas-production-and-transport,co2e_20yr,28982142.54,2021
2620,EGY,oil-and-gas-production-and-transport,co2,25712206.36,2021
2621,EGY,oil-and-gas-production-and-transport,ch4,824204.4592,2021
2622,EGY,oil-and-gas-production-and-transport,co2e_100yr,50273499.25,2021
2623,EGY,oil-and-gas-production-and-transport,co2e_20yr,100300957.1,2021
2624,ESP,oil-and-gas-production-and-transport,co2,10256.26707,2021
2625,ESP,oil-and-gas-production-and-transport,ch4,460.2472537,2021
2626,ESP,oil-and-gas-production-and-transport,co2e_100yr,23971.63523,2021
2627,ESP,oil-and-gas-production-and-transport,co2e_20yr,50429.82342,2021
2628,EST,oil-and-gas-production-and-transport,co2,272448.7537,2021
2629,EST,oil-and-gas-production-and-transport,ch4,10565.38682,2021
2630,EST,oil-and-gas-production-and-transport,co2e_100yr,587297.2809,2021
2631,EST,oil-and-gas-production-and-transport,co2e_20yr,1199950.462,2021
2632,FRA,oil-and-gas-production-and-transport,co2,162048.9581,2021
2633,FRA,oil-and-gas-production-and-transport,ch4,5269.886815,2021
2634,FRA,oil-and-gas-production-and-transport,co2e_100yr,319091.5851,2021
2635,FRA,oil-and-gas-production-and-transport,co2e_20yr,640258.3108,2021
2636,GAB,oil-and-gas-production-and-transport,co2,3750752.975,2021
2637,GAB,oil-and-gas-production-and-transport,ch4,150889.8361,2021
2638,GAB,oil-and-gas-production-and-transport,co2e_100yr,8247270.09,2021
2639,GAB,oil-and-gas-production-and-transport,co2e_20yr,16761863.47,2021
2640,GBR,oil-and-gas-production-and-transport,co2,13423757.66,2021
2641,GBR,oil-and-gas-production-and-transport,ch4,510912.3963,2021
2642,GBR,oil-and-gas-production-and-transport,co2e_100yr,28648947.07,2021
2643,GBR,oil-and-gas-production-and-transport,co2e_20yr,60669224.02,2021
2644,GEO,oil-and-gas-production-and-transport,co2,8397.093894,2021
2645,GEO,oil-and-gas-production-and-transport,ch4,364.4206406,2021
2646,GEO,oil-and-gas-production-and-transport,co2e_100yr,19256.82898,2021
2647,GEO,oil-and-gas-production-and-transport,co2e_20yr,40283.42558,2021
2648,GHA,oil-and-gas-production-and-transport,co2,2290292.842,2021
2649,GHA,oil-and-gas-production-and-transport,ch4,81599.3279,2021
2650,GHA,oil-and-gas-production-and-transport,co2e_100yr,4721952.813,2021
2651,GHA,oil-and-gas-production-and-transport,co2e_20yr,9515129.822,2021
2652,GNQ,oil-and-gas-production-and-transport,co2,3923741.862,2021
2653,GNQ,oil-and-gas-production-and-transport,ch4,107376.6011,2021
2654,GNQ,oil-and-gas-production-and-transport,co2e_100yr,7123564.576,2021
2655,GNQ,oil-and-gas-production-and-transport,co2e_20yr,14080865.23,2021
2656,GRC,oil-and-gas-production-and-transport,co2,8467.849667,2021
2657,GRC,oil-and-gas-production-and-transport,ch4,370.6460068,2021
2658,GRC,oil-and-gas-production-and-transport,co2e_100yr,19513.10067,2021
2659,GRC,oil-and-gas-production-and-transport,co2e_20yr,42092.06476,2021
2660,GTM,oil-and-gas-production-and-transport,co2,160336.5549,2021
2661,GTM,oil-and-gas-production-and-transport,ch4,6514.285427,2021
2662,GTM,oil-and-gas-production-and-transport,co2e_100yr,354462.2606,2021
2663,GTM,oil-and-gas-production-and-transport,co2e_20yr,720395.2838,2021
2664,GUY,oil-and-gas-production-and-transport,co2,1196705.071,2021
2665,GUY,oil-and-gas-production-and-transport,ch4,48089.80855,2021
2666,GUY,oil-and-gas-production-and-transport,co2e_100yr,2629781.366,2021
2667,GUY,oil-and-gas-production-and-transport,co2e_20yr,5486640.232,2021
2668,HRV,oil-and-gas-production-and-transport,co2,169083.2111,2021
2669,HRV,oil-and-gas-production-and-transport,ch4,11560.93935,2021
2670,HRV,oil-and-gas-production-and-transport,co2e_100yr,513599.2038,2021
2671,HRV,oil-and-gas-production-and-transport,co2e_20yr,1171824.706,2021
2672,IRL,oil-and-gas-production-and-transport,co2,165178.2814,2021
2673,IRL,oil-and-gas-production-and-transport,ch4,11407.89188,2021
2674,IRL,oil-and-gas-production-and-transport,co2e_100yr,505133.4595,2021
2675,IRL,oil-and-gas-production-and-transport,co2e_20yr,1145394.548,2021
2676,IRN,oil-and-gas-production-and-transport,co2,144475155.0,2021
2677,IRN,oil-and-gas-production-and-transport,ch4,3529305.088,2021
2678,IRN,oil-and-gas-production-and-transport,co2e_100yr,249648446.6,2021
2679,IRN,oil-and-gas-production-and-transport,co2e_20yr,497438900.7,2021
2680,IRQ,oil-and-gas-production-and-transport,co2,74433054.95,2021
2681,IRQ,oil-and-gas-production-and-transport,ch4,2427848.592,2021
2682,IRQ,oil-and-gas-production-and-transport,co2e_100yr,146782943.0,2021
2683,IRQ,oil-and-gas-production-and-transport,co2e_20yr,286287003.3,2021
2684,ISR,oil-and-gas-production-and-transport,co2,2430382.957,2021
2685,ISR,oil-and-gas-production-and-transport,ch4,152956.8782,2021
2686,ISR,oil-and-gas-production-and-transport,co2e_100yr,6988497.926,2021
2687,ISR,oil-and-gas-production-and-transport,co2e_20yr,15632386.11,2021
2688,ITA,oil-and-gas-production-and-transport,co2,1129718.734,2021
2689,ITA,oil-and-gas-production-and-transport,ch4,42127.8217,2021
2690,ITA,oil-and-gas-production-and-transport,co2e_100yr,2385127.82,2021
2691,ITA,oil-and-gas-production-and-transport,co2e_20yr,4924785.881,2021
2692,JOR,oil-and-gas-production-and-transport,co2,29452.51108,2021
2693,JOR,oil-and-gas-production-and-transport,ch4,1242.137403,2021
2694,JOR,oil-and-gas-production-and-transport,co2e_100yr,66468.20569,2021
2695,JOR,oil-and-gas-production-and-transport,co2e_20yr,148228.6621,2021
2696,JPN,oil-and-gas-production-and-transport,co2,204402.3339,2021
2697,JPN,oil-and-gas-production-and-transport,ch4,16400.65542,2021
2698,JPN,oil-and-gas-production-and-transport,co2e_100yr,693141.8653,2021
2699,JPN,oil-and-gas-production-and-transport,co2e_20yr,1614596.66,2021
2700,IDN,oil-and-gas-production-and-transport,co2,78061122.13,2021
2701,IDN,oil-and-gas-production-and-transport,ch4,641637.6437,2021
2702,IDN,oil-and-gas-production-and-transport,co2e_100yr,97181923.91,2021
2703,IDN,oil-and-gas-production-and-transport,co2e_20yr,136378090.3,2021
2704,IND,oil-and-gas-production-and-transport,co2,12581832.31,2021
2705,IND,oil-and-gas-production-and-transport,ch4,518104.8786,2021
2706,IND,oil-and-gas-production-and-transport,co2e_100yr,28021357.69,2021
2707,IND,oil-and-gas-production-and-transport,co2e_20yr,59287326.44,2021
2708,KAZ,oil-and-gas-production-and-transport,co2,38013199.57,2021
2709,KGZ,oil-and-gas-production-and-transport,co2,7336.092413,2021
2710,KGZ,oil-and-gas-production-and-transport,ch4,202.1578359,2021
2711,KGZ,oil-and-gas-production-and-transport,co2e_100yr,13360.39592,2021
2712,KGZ,oil-and-gas-production-and-transport,co2e_20yr,26124.96088,2021
2713,KWT,oil-and-gas-production-and-transport,co2,22718846.2,2021
2714,KWT,oil-and-gas-production-and-transport,ch4,567189.722,2021
2715,KWT,oil-and-gas-production-and-transport,co2e_100yr,39621099.91,2021
2716,KWT,oil-and-gas-production-and-transport,co2e_20yr,74028136.7,2021
2717,LBY,oil-and-gas-production-and-transport,co2,20826036.11,2021
2718,LBY,oil-and-gas-production-and-transport,ch4,765720.7699,2021
2719,LBY,oil-and-gas-production-and-transport,co2e_100yr,43644515.05,2021
2720,LBY,oil-and-gas-production-and-transport,co2e_20yr,88713365.22,2021
2721,MAR,oil-and-gas-production-and-transport,co2,12985.00487,2021
2722,MAR,oil-and-gas-production-and-transport,ch4,916.6963751,2021
2723,MAR,oil-and-gas-production-and-transport,co2e_100yr,40302.55685,2021
2724,MAR,oil-and-gas-production-and-transport,co2e_20yr,92420.13248,2021
2725,MEX,oil-and-gas-production-and-transport,co2,32675734.7,2021
2726,MEX,oil-and-gas-production-and-transport,ch4,805993.495,2021
2727,MEX,oil-and-gas-production-and-transport,co2e_100yr,56694340.85,2021
2728,MEX,oil-and-gas-production-and-transport,co2e_20yr,104874103.2,2021
2729,MMR,oil-and-gas-production-and-transport,co2,2043916.118,2021
2730,MMR,oil-and-gas-production-and-transport,ch4,134845.5283,2021
2731,MMR,oil-and-gas-production-and-transport,co2e_100yr,6062312.861,2021
2732,MMR,oil-and-gas-production-and-transport,co2e_20yr,13632966.92,2021
2733,MOZ,oil-and-gas-production-and-transport,co2,723414.8548,2021
2734,MOZ,oil-and-gas-production-and-transport,ch4,38142.90569,2021
2735,MOZ,oil-and-gas-production-and-transport,co2e_100yr,1860073.444,2021
2736,MOZ,oil-and-gas-production-and-transport,co2e_20yr,4022009.771,2021
